product_name,brand,category,price,rating,review_title,review_text,clean_text,review_date,verified_purchase,sentiment_compound,sentiment_pos,sentiment_neg,sentiment_label,extracted_topics,n_topics
Xreal Air 2,Xreal,screen_projection,399,1,Regret this purchase,"The social stigma is real. People visibly tense up when they see them. The speakers struggle in windy conditions, can barely hear anything. Scratched the lens within the first week despite being careful.",social stigma real people visibly tense see speakers struggle windy conditions barely hear anything scratched lens within first week despite careful,2025-06-26,True,-0.6303,0.0,0.17,negative,佩戴舒适|音频质量|处方镜片|做工耐用|旁观者隐私|社会接受度,6
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,"Display brightness is excellent even in bright daylight. Super lightweight, I forget I'm wearing them after a few minutes. Works great with my MacBook, full spatial display support.",display brightness excellent even bright daylight super lightweight forget wearing minutes works great macbook full spatial display support,2025-06-01,True,0.9584,0.488,0.047,positive,佩戴舒适|显示效果,2
Xreal Air 2,Xreal,screen_projection,399,4,Very happy with these,Comfortable on the eyes for extended work sessions.,comfortable eyes extended work sessions,2023-11-20,True,0.5106,0.32,0.0,positive,佩戴舒适,1
Xreal Air 2,Xreal,screen_projection,399,1,Terrible experience,They look bulky compared to regular glasses. People stare. The pressure on the bridge of my nose becomes unbearable after extended use. The fixed focus distance doesn't work for my eyes. Everything looks slightly off.,look bulky compared regular glasses people stare pressure bridge nose becomes unbearable extended use fixed focus distance doesnt work eyes everything looks slightly,2025-07-15,True,-0.296,0.0,0.061,negative,佩戴舒适|外观设计|视觉疲劳|软件更新|社会接受度,5
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,Comfortable on the eyes for extended work sessions. No noticeable heat even after hours of use. Meta keeps adding new features through updates. The AI got way better.,comfortable eyes extended work sessions noticeable heat even hours use meta keeps adding new features updates got way better,2024-03-26,True,0.6124,0.186,0.066,positive,佩戴舒适|电池续航|发热问题|AI语音|软件更新,5
Xreal Air 2,Xreal,screen_projection,399,3,"Good concept, needs work","Field of view is too narrow, feels like looking through a mail slot. My eyes hurt after about 45 minutes of continuous display use. At only 66g these feel like regular sunglasses, not tech gadgets.",field view narrow feels like looking mail slot eyes hurt minutes continuous display use feel like regular sunglasses tech gadgets,2025-04-16,False,0.1531,0.127,0.086,positive,外观设计|显示效果|AI语音,3
Xreal Air 2,Xreal,screen_projection,399,4,"Almost perfect, a few nitpicks",Better than I expected for the price. A great entry into smart glasses. Build quality feels premium. The hinges are solid and smooth. Real-time translation works surprisingly well for common languages.,better expected price great entry smart glasses build quality feels premium hinges solid smooth realtime translation works surprisingly well common languages,2025-12-20,True,0.9274,0.404,0.0,positive,做工耐用|AI语音|App体验|导航翻译|性价比,5
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,The app makes it easy to manage photos and videos from the glasses.,app makes easy manage photos videos glasses,2024-05-26,True,0.4404,0.195,0.0,positive,相机质量|发热问题|App体验,3
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,"Fast charging is a lifesaver, 15 minutes gives me a few more hours. The case protects them really well during travel. Turn-by-turn navigation on the HUD is a game changer for walking.",fast charging lifesaver minutes gives hours case protects really well travel turnbyturn navigation hud game changer walking,2025-02-10,True,0.8173,0.246,0.0,positive,电池续航|导航翻译,2
Xreal Air 2,Xreal,screen_projection,399,1,Hugely disappointing,"The display is too dim in direct sunlight, basically unusable outdoors. The app UI is ugly and feels like it was designed by engineers, not designers.",display dim direct sunlight basically unusable outdoors app ugly feels like designed engineers designers,2025-09-22,True,-0.2023,0.084,0.111,negative,外观设计|显示效果|App体验,3
Xreal Air 2,Xreal,screen_projection,399,4,Really good with minor issues,Comfortable on the eyes for extended work sessions.,comfortable eyes extended work sessions,2025-04-19,False,0.5106,0.32,0.0,positive,佩戴舒适,1
Xreal Air 2,Xreal,screen_projection,399,5,Love these glasses!,Easy to get prescription lenses fitted at my local optician. Five microphones make a huge difference in noisy environments. No noticeable heat even after hours of use.,easy get prescription lenses fitted local optician five microphones make huge difference noisy environments noticeable heat even hours use,2024-01-31,False,0.3182,0.167,0.125,positive,电池续航|音频质量|处方镜片|发热问题,4
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,"Compatible with Steam Deck, perfect for portable gaming. At only 74g these feel like regular sunglasses, not tech gadgets.",compatible steam deck perfect portable gaming feel like regular sunglasses tech gadgets,2024-07-29,True,0.7351,0.267,0.0,positive,设备兼容,1
Xreal Air 2,Xreal,screen_projection,399,1,Save your money,They promised features that still haven't arrived. Losing patience. My optician had no idea how to fit lenses for these glasses.,promised features still havent arrived losing patience optician idea fit lenses glasses,2024-11-27,True,0.6103,0.272,0.083,positive,处方镜片|软件更新,2
Xreal Air 2,Xreal,screen_projection,399,5,Worth every penny,"Everything I need comes in the box, no extra purchases required. No noticeable heat even after hours of use.",everything need comes box extra purchases required noticeable heat even hours use,2025-09-16,True,-0.5267,0.0,0.216,negative,电池续航|发热问题|App体验,3
Xreal Air 2,Xreal,screen_projection,399,3,Mixed feelings,The magnetic charging case is slick and doubles as a carrying case. Plug and play with my Samsung phone. Just works via USB-C.,magnetic charging case slick doubles carrying case plug play samsung phone works via usbc,2024-01-01,True,0.34,0.103,0.0,positive,电池续航|充电方式|设备兼容,3
Xreal Air 2,Xreal,screen_projection,399,5,My new favorite gadget,"Worth every penny. Replaced my earbuds, regular sunglasses, and a pocket camera. The micro-OLED display is crystal clear, text is very readable.",worth every penny replaced earbuds regular sunglasses pocket camera microoled display crystal clear text readable,2024-10-17,True,0.5423,0.191,0.0,positive,佩戴舒适|相机质量|显示效果|性价比,4
Xreal Air 2,Xreal,screen_projection,399,2,Disappointing,"The display is too dim in direct sunlight, basically unusable outdoors. My Pixel phone isn't supported by the companion software.",display dim direct sunlight basically unusable outdoors pixel phone isnt supported companion software,2025-07-19,True,-0.2411,0.0,0.094,negative,显示效果|App体验,2
Xreal Air 2,Xreal,screen_projection,399,3,"Good concept, needs work","My gym doesn't allow them in the locker room area, understandably.",gym doesnt allow locker room area understandably,2025-06-28,True,-0.1695,0.0,0.143,negative,社会接受度,1
Xreal Air 2,Xreal,screen_projection,399,2,Returning these,Got banned from wearing them at a restaurant. Manager cited camera policy. No option for local processing. Everything goes through their cloud. Had to buy the Beam accessory just to use basic features. Extra $200.,got banned wearing restaurant manager cited camera policy option local processing everything goes cloud buy beam accessory use basic features extra,2025-05-25,False,-0.6369,0.0,0.14,negative,佩戴舒适|相机质量|设备兼容|用户隐私|旁观者隐私|配件成本|社会接受度,7
Xreal Air 2,Xreal,screen_projection,399,4,"Almost perfect, a few nitpicks","Got so many compliments on how they look. Very stylish. The app makes it easy to manage photos and videos from the glasses. Works great with my MacBook, full spatial display support.",got many compliments look stylish app makes easy manage photos videos glasses works great macbook full spatial display support,2025-08-30,False,0.9132,0.312,0.0,positive,相机质量|发热问题|外观设计|显示效果|App体验,5
Xreal Air 2,Xreal,screen_projection,399,4,Good value for the price,The design is sleek enough to wear daily without feeling awkward. Comfortable on the eyes for extended work sessions.,design sleek enough wear daily without feeling awkward comfortable eyes extended work sessions,2025-12-20,True,-0.3875,0.067,0.189,negative,佩戴舒适|外观设计|AI语音|社会接受度,4
Xreal Air 2,Xreal,screen_projection,399,5,Best tech purchase this year,"Everything I need comes in the box, no extra purchases required.",everything need comes box extra purchases required,2024-08-02,True,-0.296,0.0,0.196,negative,App体验,1
Xreal Air 2,Xreal,screen_projection,399,5,Game changer for daily life,Comfortable on the eyes for extended work sessions. Connects to my phone instantly every time I put them on. The nose pads are soft and don't leave marks. Really well designed.,comfortable eyes extended work sessions connects phone instantly every time put nose pads soft dont leave marks really well designed,2025-01-17,True,0.7042,0.202,0.0,positive,佩戴舒适|外观设计,2
Xreal Air 2,Xreal,screen_projection,399,5,Impressed beyond belief,"Everything I need comes in the box, no extra purchases required.",everything need comes box extra purchases required,2024-04-23,True,-0.296,0.0,0.196,negative,App体验,1
Xreal Air 2,Xreal,screen_projection,399,5,Exceeded my expectations,Build quality feels premium. The hinges are solid and smooth. Bluetooth 5.3 makes the connection noticeably more stable than older glasses.,build quality feels premium hinges solid smooth bluetooth makes connection noticeably stable older glasses,2025-07-13,True,0.4754,0.177,0.0,positive,做工耐用|App体验|蓝牙稳定,3
